word1,word2,word3,count,Cn2,Prob
mean,alot,know,1,1,0.34380965
mean,curat,sm,1,1,0.344465801
mean,disrespect,know,1,1,0.34380965
mean,foster,dog,1,1,0.34380965
mean,like,work,1,1,0.43779825
mean,re,nicer,1,1,0.280006817
mean,useless,surpass,1,1,0.276845364
mean,winki,face,1,1,0.278992766
meant,io,ipad,1,1,0.279708567
measur,keep,employe,1,1,0.278276966
measur,opinion,aggress,1,1,0.277083965
mechan,disson,view,1,1,0.277740115
mechan,satisfi,basic,1,1,0.34416755
media,bus,ala,1,1,0.344465801
media,relat,anoth,1,1,0.43755965
media,smaller,pa,1,1,0.43767895
medic,center,later,1,1,0.43791755
medic,center,willoughbi,1,1,0.6251193
medic,internmistak,total,1,1,0.43755965
medium,chosen,imag,1,1,0.355863379
medium,craig,brown,1,1,0.273537469
medlib,pleas,know,1,1,0.271045422
meet,baron,weasel,1,1,0.273007246
meet,chaaaa,six,1,1,0.271310534
meet,everi,fri,1,1,0.2709924
meet,got,one,1,1,0.2709924
meet,next,week,1,1,0.271840756
meet,someon,special,1,1,0.43767895
meet,time,lunch,1,1,0.4376193
mel,torm,ray,1,1,0.43767895
melo,scorer,nobodi,1,1,0.28142895
melon,eat,top,1,1,0.282443001
melvoin,pen,five,1,1,0.2813693
member,accord,kice,1,1,0.281965801
member,buena,park,1,1,0.2817272
member,fdni,sept,1,1,0.28130965
member,grate,news,1,1,0.438215801
member,may,delet,1,1,0.43755965
member,militari,role,1,1,0.2736761
member,okay,good,1,1,0.2735568
memento,tuxedo,black,1,1,0.2735568
memori,access,almost,1,1,0.275227002
memori,access,think,1,1,0.27349715
memori,compar,cach,1,1,0.277374403
memori,hospit,pasadena,1,1,0.2737954
memori,no,hwood,1,1,0.274272601
memori,rear,teeth,1,1,0.34380965
memori,reliev,pressur,1,1,0.3438693
memori,servic,sunday,1,1,1.0002386
memori,side,rope,1,1,0.43755965
memphi,accord,memphi,1,1,0.522066101
memphi,commerci,appeal,1,1,0.271032167
memphi,high,school,1,1,0.2708731
memphi,son,victor,1,1,0.271509367
men,feel,want,1,1,0.2708731
men,goe,black,1,1,0.2708731
men,prior,crimin,1,1,0.4378579
men,speechless,often,1,1,0.4379772
men,suspect,gang,1,1,0.43755965
ment,offer,citi,1,1,0.4376193
mental,becom,just,1,1,0.285067001
mental,energi,instead,1,1,0.268184228
mention,effect,night,1,1,0.335823773
mention,one,tweet,1,1,0.267262364
mention,troublesom,achill,1,1,0.267316591
mention,yep,fun,1,1,0.267099682
mentor,role,life,1,1,0.269811048
menu,look,good,1,1,0.267153909
menu,must,shuttl,1,1,0.267099682
menu,restaur,ll,1,1,0.26775041
menu,versatil,italian,1,1,0.439647402
menus,might,includ,1,1,0.282264051
merit,attent,will,1,1,0.2817272
mesh,well,anyth,1,1,0.2814886
mess,work,project,1,1,0.2814886
metamorphos,namast,loung,1,1,0.2813693
metaphor,juic,today,1,1,0.282443001
metrohealth,medic,center,1,1,0.2878579
mexico,base,gang,1,1,0.28755965
mexico,citi,known,1,1,0.28767895
mf,lol,told,1,1,0.28755965
mhta,presid,ceo,1,1,0.28755965
miami,chicago,like,1,1,0.438096501
miami,tomorrow,sweet,1,1,0.344943001
michael,help,hold,1,1,0.34380965
michel,said,final,1,1,0.256194907
michelin,rank,go,1,1,0.256083063
middl,eastern,descent,1,1,0.255915297
middl,eastern,peopl,1,1,0.256250828
middl,financi,crisi,1,1,0.257592955
middl,school,athlet,1,1,0.256027141
middlesex,counti,adult,1,1,0.255971219
midway,extraordinari,perform,1,1,0.258431784
might,abl,make,1,1,0.255915297
might,brusqu,time,1,1,0.255971219
might,cri,basebal,1,1,0.255915297
might,develop,ptsd,1,1,0.269591314
might,eat,wow,1,1,0.259550222
might,includ,seafood,1,1,0.304803486
might,make,nice,1,1,0.255915297
might,realli,piss,1,1,0.257257423
might,requir,widespread,1,1,0.255971219
might,undaunt,get,1,1,0.256250828
might,well,get,1,1,0.255915297
mike,affarano,smash,1,1,0.255915297
mike,melvoin,pen,1,1,0.255971219
mike,polachek,srs,1,1,0.256250828
mike,smith,comment,1,1,0.256362672
mil,make,differ,1,1,0.258599549
mila,kuni,help,1,1,0.256921892
mile,away,mouth,1,1,0.256977813
mile,road,middl,1,1,0.256362672
mile,train,run,1,1,0.257033735
mileston,publish,new,1,1,0.257369267
militari,personnel,polic,1,1,0.256138985
militari,role,success,1,1,0.43767895
milk,dinner,enjoy,1,1,0.43779825
miller,sank,clutch,1,1,0.4377386
milli,went,nowher,1,1,0.438454401
million,dollar,man,1,1,0.34404825
million,ed,beeh,1,1,0.34380965
million,lifetim,exempt,1,1,0.34404825
million,mcginni,said,1,1,0.34416755
million,top,rate,1,1,0.34416755
mimic,hydrofoil,close,1,1,0.3438693
mind,bash,truax,1,1,0.4377386
mind,countri,consid,1,1,0.43779825
mind,go,oclock,1,1,0.4379772
mind,must,readi,1,1,0.4377386
mind,point,show,1,1,0.270892983
mind,strong,make,1,1,0.272682485
mind,walk,georg,1,1,0.270892983
mind,walk,gonzalez,1,1,0.271012283
mine,eat,late,1,1,0.270952633
mine,got,first,1,1,0.270892983
mini,review,movi,1,1,0.272205285
minist,benjamin,netanyahu,1,1,0.271310534
minist,hand,given,1,1,0.271668434
minist,water,resourc,1,1,0.438275451
minjin,oh,fondl,1,1,0.2878579
minn,loss,give,1,1,0.288394751
minneapoli,institut,a,1,1,0.28803685
minut,cooki,sheet,1,1,0.28755965
minut,remain,will,1,1,0.2879772
minut,thank,secretari,1,1,0.4376193
minut,without,hang,1,1,0.43755965
minut,word,complet,1,1,0.43755965
miss,amaz,event,1,1,0.43755965
miss,famili,much,1,1,0.276964664
miss,friday,night,1,1,0.276845364
miss,impo,ant,1,1,0.277083965
miss,period,fail,1,1,0.277024314
miss,place,much,1,1,0.277262915
miss,school,xs,1,1,0.276845364
mission,oh,men,1,1,0.276964664
missouri,state,bear,1,1,0.43767895
missouri,state,cardiac,1,1,0.4379772
mistak,peopl,can,1,1,0.43755965
mistaken,impress,habitat,1,1,0.438514051
mix,harri,pa,1,1,0.28130965
mix,year,husband,1,1,0.28130965
mo,gage,fraud,1,1,0.28154825
mo,gage,payment,1,1,0.28130965
mobil,air,tv,1,1,0.2813693
mobil,ashton,kutcher,1,1,0.2813693
model,boggl,blackberri,1,1,0.3128579
model,turn,actress,1,1,0.3129772
modest,coloni,detroit,1,1,0.31255965
modest,recoveri,later,1,1,0.439647402
mold,fit,watch,1,1,0.34380965
mom,can,talk,1,1,0.71880965
mom,erica,badass,1,1,0.28178685
mom,love,due,1,1,0.2814886
mom,one,day,1,1,0.283457052
mom,peopl,can,1,1,0.282681601
mom,phone,sister,1,1,0.284172853
mom,world,fo,1,1,0.28154825
moment,gift,wast,1,1,0.29693465
moment,though,realli,1,1,0.29693465
momentarili,stump,minneapoli,1,1,0.29693465
momma,hello,new,1,1,0.2969943
monday,hand,note,1,1,0.438454401
monet,melo,scorer,1,1,0.34404825
monetari,expans,recent,1,1,0.34380965
money,first,came,1,1,0.4376193
money,first,time,1,1,0.257791979
money,get,never,1,1,0.260060976
money,grab,cash,1,1,0.257369841
money,make,sure,1,1,0.275592167
money,pay,love,1,1,0.257475375
money,ryan,one,1,1,0.315800891
money,separ,organis,1,1,0.25758091
money,tri,polit,1,1,0.257264306
monmouth,univers,gannett,1,1,0.259111163
monopoli,violenc,realm,1,1,0.257264306
monrovia,california,colorado,1,1,0.257264306
month,ago,don,1,1,0.268011257
month,back,put,1,1,0.257264306
month,hire,make,1,1,0.286268762
month,includ,gift,1,1,0.257264306
month,later,say,1,1,0.258161351
month,slog,sun,1,1,0.257633677
monuc,alreadi,largest,1,1,0.257422608
morgan,tsvangirai,zimbabwean,1,1,0.257264306
morn,america,top,1,1,0.257317073
morn,crew,work,1,1,0.257264306
morn,dozen,famili,1,1,0.257369841
morn,good,sinc,1,1,0.257369841
morn,harsh,anytim,1,1,0.438275451
morn,like,day,1,1,0.43755965
morn,nd,now,1,1,0.43755965
morn,show,difficulti,1,1,0.34392895
morph,cabbag,patch,1,1,0.441794804
morph,teen,pop,1,1,0.4377386
morri,ranger,stellar,1,1,0.562539767
most,spring,train,1,1,0.312539767
mother,day,girl,1,1,0.438275451
mother,day,high,1,1,0.440422853
mother,day,surrend,1,1,0.4376193
mother,day,tea,1,1,0.343839475
mother,forget,pay,1,1,0.298485551
mother,ghostwrit,app,1,1,0.484509213
mother,help,organ,1,1,0.4376193
mother,superior,lovin,1,1,0.439408802
mother,tausha,cram,1,1,0.43791755
motiv,inspir,energ,1,1,0.4376193
motorbl,car,travel,1,1,0.34404825
mount,holli,contract,1,1,0.34380965
mouth,bestman,duck,1,1,0.43755965
move,actual,like,1,1,0.3128579
move,also,mention,1,1,0.31279825
move,away,ipen,1,1,0.313931601
move,away,main,1,1,0.2629772
move,beyond,idea,1,1,0.263454401
move,draft,weekend,1,1,0.2627386
move,extrema,kick,1,1,0.26279825
move,get,way,1,1,0.2628579
move,hu,bad,1,1,0.2627386
move,leed,promis,1,1,0.26255965
move,next,round,1,1,0.26279825
mover,know,must,1,1,0.263335101
movi,alway,buy,1,1,0.26291755
movi,ever,creat,1,1,0.2628579
movi,rate,system,1,1,0.263871951
movi,ticket,check,1,1,0.2626193
movi,tube,haha,1,1,0.2626193
movi,ve,watch,1,1,0.26255965
mr,brown,chad,1,1,0.255595743
mr,fox,wrong,1,1,0.255404863
mr,jame,murphi,1,1,0.256072943
mr,licata,told,1,1,0.255404863
mr,sáenz,said,1,1,0.255404863
mri,sound,like,1,1,0.255404863
ms,back,discov,1,1,0.256168384
ms,tkk,hz,1,1,0.255452583
much,anyway,go,1,1,0.255595743
much,ball,hawk,1,1,0.255786623
much,ben,inspir,1,1,0.255404863
much,care,us,1,1,0.255595743
much,day,work,1,1,0.255404863
much,def,need,1,1,0.255452583
much,doubt,will,1,1,0.256597864
much,go,just,1,1,0.255738903
much,ha,a,1,1,0.255595743
much,household,help,1,1,0.255452583
much,impuls,transfer,1,1,0.255691183
much,kid,although,1,1,0.255404863
much,like,cherish,1,1,0.255452583
much,love,environ,1,1,0.255643463
much,love,get,1,1,0.255404863
much,love,ryan,1,1,0.256216104
much,motiv,inspir,1,1,0.288836161
much,need,relax,1,1,0.256645584
much,nonexist,cours,1,1,0.405404863
much,sometim,hair,1,1,0.255404863
much,sparkl,wit,1,1,0.43755965
much,storm,head,1,1,0.43755965
much,stronger,whew,1,1,0.2813693
much,suppo,derek,1,1,0.28130965
much,talk,late,1,1,0.28130965
much,time,angri,1,1,0.28130965
much,tri,sleep,1,1,0.282264051
much,ve,fed,1,1,0.282323701
much,water,foot,1,1,0.34404825
much,well,care,1,1,0.34428685
much,year,think,1,1,0.439170201
much,yet,adopt,1,1,0.265845501
mujer,de,ivan,1,1,0.264468962
mulieribus,st,stephen,1,1,0.265524309
multi,touch,simpl,1,1,0.264698385
multimedia,a,ist,1,1,0.265065462
mural,paint,rebecca,1,1,0.3166857
mural,remount,today,1,1,0.264468962
murder,charg,woman,1,1,0.438601232
murder,suspect,also,1,1,0.264468962
murdoch,face,bskyb,1,1,0.265661963
murdoch,simpli,toxic,1,1,0.31255965
murphi,third,final,1,1,0.31291755
muscl,leg,need,1,1,0.314050901
musesoci,mean,curat,1,1,0.43767895
museum,kept,pitch,1,1,0.439110551
music,alb,o,1,1,0.267164755
music,day,long,1,1,0.267522655
music,embassyofbrazil,pa,1,1,0.267463005
music,establish,strong,1,1,0.267761255
music,flat,wewant,1,1,0.267105105
music,junk,food,1,1,0.267522655
music,take,bodi,1,1,0.267164755
music,tell,check,1,1,0.267582305
music,tonight,drink,1,1,0.267522655
musicwis,still,weird,1,1,0.267403355
must,deal,wind,1,1,0.267641955
must,keep,oven,1,1,0.4377386
must,readi,take,1,1,0.438275451
must,shuttl,famili,1,1,0.438096501
must,special,thing,1,1,0.4376193
mustard,yellow,tabl,1,1,0.3442272
mystiqu,masquerad,ball,1,1,0.34380965
nake,fool,relationship,1,1,0.25943465
namast,loung,dear,1,1,0.25943465
name,dude,set,1,1,0.25943465
name,environment,econom,1,1,0.2596136
name,experi,paranorm,1,1,0.260269751
name,pray,amen,1,1,0.262476803
name,song,a,1,1,0.260568001
name,stephani,plum,1,1,0.25967325
name,trump,mine,1,1,0.260568001
nanci,whip,fun,1,1,0.25955395
narcot,hard,core,1,1,0.25967325
narrat,isra,side,1,1,0.25943465
nate,thank,drop,1,1,0.2597329
nation,archiv,digit,1,1,0.2594943
nation,bedminst,select,1,1,0.25943465
nation,fit,vapour,1,1,0.262297853
nation,lament,fact,1,1,0.2594943
nation,protect,wetland,1,1,0.25943465
nation,victori,nite,1,1,0.25955395
natur,allow,focus,1,1,0.259971501
natur,job,rais,1,1,0.43755965
natur,repress,respons,1,1,0.3126193
nbc,today,show,1,1,0.31303685
nbc,upsta,sing,1,1,0.31255965
ncaa,tournament,petchak,1,1,0.438215801
ncaa,tournament,terribl,1,1,0.43767895
nd,everyon,wish,1,1,0.821089608
nd,im,lil,1,1,0.3438693
nd,love,pinto,1,1,1.125198834
nd,now,back,1,1,0.270853217
nd,one,small,1,1,0.35418655
nd,possibl,layiin,1,1,0.346971103
near,histor,trade,1,1,0.345121951
near,ill,now,1,1,0.3126193
near,longfellow,avenu,1,1,0.3127386
near,norfolk,southern,1,1,0.31255965
necess,a,despit,1,1,0.3442272
necessari,issu,serious,1,1,0.34392895
necessari,safeguard,dark,1,1,0.43755965
necessarili,replac,offic,1,1,0.3438693
need,anoth,road,1,1,0.34392895
need,can,feel,1,1,0.43755965
need,cancel,bill,1,1,0.4376193
need,come,canada,1,1,0.43755965
need,govern,use,1,1,0.4379772
need,help,cinco,1,1,0.3438693
need,help,suggest,1,1,0.34380965
need,help,treat,1,1,0.43755965
need,hospit,result,1,1,0.34380965
need,info,arsenic,1,1,0.34380965
need,know,don,1,1,0.3128579
need,kush,rehab,1,1,0.313335101
need,mc,rib,1,1,0.31255965
need,new,music,1,1,0.438394751
need,reconnect,week,1,1,0.43755965
need,relax,beach,1,1,0.258221001
need,relax,didn,1,1,0.257867689
need,remot,sta,1,1,0.259937087
need,see,mani,1,1,0.257312485
need,stay,nicu,1,1,0.257262012
need,super,easi,1,1,0.257312485
need,swim,fin,1,1,0.265331593
need,thin,abl,1,1,0.258271474
need,tourist,town,1,1,0.288631822
need,vacuum,whole,1,1,0.257262012
need,worri,much,1,1,0.265432539
needacinschool,still,haven,1,1,0.257817216
nefari,pear,core,1,1,0.287874725
neighbor,preservationist,main,1,1,0.265432539
neighborhood,fou,h,1,1,0.257312485
neighborhood,know,help,1,1,0.325547557
neither,wolf,gang,1,1,0.257262012
nelson,kline,herb,1,1,0.28666337
nelson,kline,trumpet,1,1,0.257312485
nelson,tweetin,walk,1,1,0.257362958
nemesi,everi,singl,1,1,0.257262012
nemo,one,best,1,1,0.259482829
neonatologist,afternoon,said,1,1,0.438156151
ner,jacquelin,blake,1,1,0.4378579
ner,know,rule,1,1,0.438991251
ner,progress,earli,1,1,0.34404825
ner,progress,repo,1,1,0.34380965
nerd,camp,girlfriend,1,1,0.27349715
nership,pa,ner,1,1,0.27349715
nervous,read,passag,1,1,0.2739147
nestabl,emboss,kraft,1,1,0.27349715
net,loss,free,1,1,0.27349715
net,therndon,stonepointcc,1,1,0.27349715
netanyahu,condemn,senior,1,1,0.2735568
network,individu,want,1,1,0.274690151
network,kick,prime,1,1,0.344883351
network,let,monet,1,1,0.34380965
never,ask,follow,1,1,0.34380965
never,even,look,1,1,0.34380965
never,felt,guy,1,1,0.4376193
never,forget,sta,1,1,0.34380965
never,gave,us,1,1,0.346792153
never,heard,watch,1,1,0.4376193
never,indulg,realiti,1,1,0.345658802
never,land,good,1,1,0.344823701
never,never,land,1,1,0.439349152
never,push,knew,1,1,0.31255965
never,seen,anyon,1,1,0.313215801
never,take,design,1,1,0.31255965
never,tap,thing,1,1,0.438275451
never,trust,sinc,1,1,0.4377386
never,wanderin,folksmen,1,1,0.34416755
new,bed,furnitur,1,1,0.344883351
new,biomed,center,1,1,0.34392895
new,chang,new,1,1,0.34428685
new,chilean,director,1,1,0.43755965
new,discount,save,1,1,0.4378579
new,england,wise,1,1,0.43755965
new,follow,ah,1,1,0.4377386
new,jersey,poll,1,1,0.34416755
new,law,graduat,1,1,0.34416755
new,music,tell,1,1,0.43755965
new,perspect,stomach,1,1,0.31255965
new,phone,case,1,1,0.3128579
new,pres,campaign,1,1,0.3127386
new,retail,site,1,1,0.313156151
new,say,will,1,1,0.3126193
new,song,beyond,1,1,0.313752651
new,sorri,life,1,1,0.26616185
new,stadium,sit,1,1,0.2661022
new,star,impress,1,1,0.26568465
new,sundrop,commerci,1,1,0.26568465
new,truck,love,1,1,0.26568465
new,twitter,pg,1,1,0.26568465
new,uniform,will,1,1,0.26592325
new,way,make,1,1,0.26592325
new,websit,will,1,1,0.26580395
new,year,eve,1,1,0.266221501
new,york,citi,1,1,0.266698701
new,york,darin,1,1,0.26580395
new,york,jet,1,1,0.29705395
new,york,kirk,1,1,0.2969943
new,york,knick,1,1,0.2969943
new,york,song,1,1,0.300454003
new,york,time,2,1,1.43755965
new,yorker,pregnant,1,1,0.277561165
newest,avatar,get,1,1,0.277024314
newli,divorc,unemploy,1,1,0.276964664
news,depa,ure,1,1,0.276964664
news,editor,peopl,1,1,0.278336616
news,magnitud,appar,1,1,0.277083965
news,mariano,injuri,1,1,0.278575216
news,thank,brave,1,1,0.282562301
news,today,take,1,1,0.265679679
newspap,men,suspect,1,1,0.328343717
newspap,pay,bill,1,1,0.268577678
newsroom,much,love,1,1,0.265679679
next,day,engin,1,1,0.265843717
next,hing,reattach,1,1,0.267593452
next,let,peac,1,1,0.269233828
next,round,tournament,1,1,0.265898396
next,show,yes,1,1,0.266773264
next,time,take,1,1,0.265898396
next,umpir,stand,1,1,0.34404825
next,week,arrieta,1,1,0.34392895
next,week,lesson,1,1,0.43755965
next,week,liter,1,1,0.28769088
next,week,proud,1,1,0.32519088
next,wknd,host,1,1,0.289981442
next,year,lifetim,1,1,0.438693001
nfl,astroturf,collegi,1,1,0.28767895
nfl,decid,move,1,1,0.289766702
nfl,say,new,1,1,0.28755965
nhl,town,haha,1,1,0.28767895
ni,year,dla,1,1,0.289289502
nice,address,unfair,1,1,0.4378579
nice,ask,someon,1,1,0.2816079
nice,earli,thanksgiv,1,1,0.283158802
nice,free,jazz,1,1,0.28130965
nice,hi,sueann,1,1,0.281906151
nice,person,hmmm,1,1,0.281965801
nice,soar,qualiti,1,1,0.2813693
nice,sta,ing,1,1,0.43755965
nice,tell,person,1,1,0.43755965
nice,tweet,tell,1,1,0.43755965
nice,watch,whole,1,1,0.43755965
nicer,relat,everyon,1,1,0.315721103
nick,call,got,1,1,0.3128579
nicu,abl,breath,1,1,0.314528102
nieuwenhui,joke,keepsak,1,1,0.43755965
nigga,least,tweet,1,1,0.257549435
nigga,snore,loud,1,1,0.254118583
night,chickiewhawha,canal,1,1,0.268529724
night,dribbler,may,1,1,0.253872965
night,evict,notic,1,1,0.254069459
night,fight,escal,1,1,0.272066621
night,guy,great,1,1,0.253774718
night,just,love,1,1,0.314022831
night,last,night,1,1,0.25774593
night,left,resid,1,1,0.253971212
night,mani,time,1,1,0.268922712
night,match,sat,1,1,0.262363546
night,ok,highlight,1,1,0.254020336
night,sickest,vision,1,1,0.270642037
night,sign,world,1,1,0.254658942
night,sky,issu,1,1,0.253971212
night,smh,one,1,1,0.254413324
night,time,dream,1,1,0.25421683
night,ugh,know,1,1,0.253774718
night,undergo,emerg,1,1,0.254315077
night,vacuum,carpet,1,1,0.255494043
night,walk,still,1,1,0.253922088
nightcrawl,reto,s,1,1,0.256083526
nine,batter,plate,1,1,0.253872965
nine,hit,inning,1,1,0.253725594
nine,strikeout,walk,1,1,0.253823841
ninja,win,tabl,1,1,0.254413324
nist,drum,jare,1,1,0.253725594
nite,let,go,1,1,0.254069459
nite,nite,let,1,1,0.253823841
no,h,america,1,1,0.261471524
no,h,brunswick,1,1,0.254020336
no,h,carolina,1,1,0.284365448
no,h,po,1,1,0.253872965
no,h,special,1,1,0.253725594
no,h,ward,1,1,0.253971212
no,hern,central,1,1,0.254560695
no,hwood,hill,1,1,0.253823841
no,hwood,station,1,1,0.254855436
nobodi,can,stop,1,1,0.254265953
nobodi,want,take,1,1,0.255002807
non,confront,doesn,1,1,0.253971212
non,creativ,unit,1,1,0.4376193
non,playoff,team,1,1,0.43755965
nonexist,better,word,1,1,0.3126193
nonexist,cours,berat,1,1,0.31255965
nope,hub,weren,1,1,0.3127386
norfolk,broad,water,1,1,0.43767895
norfolk,southern,railroad,1,1,0.3126193
normal,associ,passion,1,1,0.31255965
nos,cole,settl,1,1,0.31255965
nose,flute,made,1,1,0.43755965
notbebul,stop,now,1,1,0.43767895
note,confus,reader,1,1,0.276845364
note,teller,demand,1,1,0.276964664
notebook,isnt,good,1,1,0.277203265
noth,distanc,share,1,1,0.276964664
noth,nefari,pear,1,1,0.279887517
notic,effect,chang,1,1,0.276905014
notic,th,district,1,1,0.280364717
notic,thrall,supremo,1,1,0.29693465
notori,run,area,1,1,0.29693465
nova,is,glaxosmithklin,1,1,0.2969943
now,back,studio,1,1,0.2969943
now,busi,volleybal,1,1,0.53142895
now,can,never,1,1,0.346672853
now,caught,read,1,1,0.812519883
now,cumbersom,made,1,1,0.3129772
now,drug,addict,1,1,0.3126193
now,everyon,graduat,1,1,0.314050901
now,feel,wast,1,1,0.31291755
now,get,even,1,1,0.3128579
now,get,one,1,1,0.31255965
now,haunt,littl,1,1,0.43755965
now,hey,like,1,1,0.4376193
now,kid,ex,1,1,0.4376193
now,know,right,1,1,0.43767895
now,know,want,1,1,0.43755965
now,might,brusqu,1,1,0.2813693
now,nbc,today,1,1,0.2814886
now,new,twitter,1,1,0.283695652
now,new,york,1,1,0.2816079
now,pendragon,sinc,1,1,0.28166755
now,seem,guilti,1,1,0.2817272
now,seem,retrospect,1,1,0.4376193
now,sympathi,sho,1,1,0.439945652
now,trump,ask,1,1,0.4376193
now,uk,largest,1,1,0.31255965
now,will,vote,1,1,0.313275451
nowher,move,also,1,1,0.31255965
nozzl,effect,like,1,1,0.298127651
np,peopl,like,1,1,0.29705395
nuclear,project,no,1,1,0.29705395
nuclear,renaiss,year,1,1,0.2969943
number,bc,can,1,1,0.3441079
number,brais,roast,1,1,0.34416755
number,close,shop,1,1,0.43755965
number,exclud,thousand,1,1,0.43803685
number,male,groupi,1,1,0.43755965
number,recipi,next,1,1,0.718779825
number,rocket,orbit,1,1,0.4376193
number,well,lovin,1,1,0.43755965
nurs,home,go,1,1,0.43755965
nurs,krav,maga,1,1,0.3126193
nut,milk,dinner,1,1,0.31267895
nut,raisin,centerpiec,1,1,0.314050901
ny,knick,flatscreen,1,1,0.438573701
nyc,cockroach,last,1,1,0.43755965
nyc,get,need,1,1,0.43755965
nyti,ms,tkk,1,1,0.4377386
o,pa,secret,1,1,0.34392895
o,two,piccolo,1,1,0.3442272
oak,day,love,1,1,0.43755965
obama,gay,marriag,1,1,0.43755965
obama,may,readi,1,1,0.43791755
obama,oprah,winfrey,1,1,0.34380965
object,everi,floor,1,1,0.3439886
obvious,excit,data,1,1,0.43755965
occas,bring,chang,1,1,0.440243902
occas,home,talk,1,1,0.438275451
occup,commerci,facil,1,1,0.43767895
occup,cost,question,1,1,0.43755965
occur,elsewher,ensur,1,1,0.438215801
ocean,energi,manag,1,1,0.4378579
oceansid,postmast,told,1,1,0.43803685
oclock,hour,listen,1,1,0.4378579
odd,won,think,1,1,0.4376193
odd,yes,prank,1,1,0.4376193
odiw,dynam,keep,1,1,0.439408802
offens,coordin,shed,1,1,0.438752651
offens,defens,special,1,1,0.4376193
offens,line,coach,1,1,0.43767895
offer,citi,council,1,1,0.438871951
offer,congratul,applaud,1,1,0.255896656
offer,feel,nice,1,1,0.256157625
offic,build,fou,1,1,0.255933938
offic,creat,combin,1,1,0.255896656
offic,horseback,gallop,1,1,0.261793313
offic,januari,dewin,1,1,0.256083063
offic,rick,eckhard,1,1,0.338226157
offic,salli,walker,1,1,0.255933938
offic,st,andr,1,1,0.326209156
offic,street,cloth,1,1,0.255896656
offic,unit,won,1,1,0.257126939
offic,watch,audienc,1,1,0.2560085
offic,way,appear,1,1,0.255971219
offic,worker,chimpanze,1,1,0.255933938
offici,discuss,boost,1,1,0.256083063
offici,enforc,black,1,1,0.255933938
offici,ncaa,tournament,1,1,0.256493157
offici,said,al,1,1,0.303069907
offset,emiss,morgan,1,1,0.256232188
often,call,spri,1,1,0.443471219
often,difficult,predict,1,1,0.345658802
often,independ,cach,1,1,0.34416755
often,limit,make,1,1,0.43755965
often,think,doesn,1,1,0.4379772
often,word,right,1,1,0.4376193
often,work,labor,1,1,0.3127386
oh,alreadi,dead,1,1,0.3127386
oh,boo,promot,1,1,0.31255965
oh,boy,beauti,1,1,0.43767895
oh,boy,oh,1,1,0.34380965
oh,can,breath,1,1,0.345658802
oh,fondl,sleep,1,1,0.43779825
oh,holi,fuck,1,1,0.2973522
oh,know,don,1,1,0.29729255
oh,like,process,1,1,0.29693465
oh,men,feel,1,1,0.29693465
oh,well,might,1,1,0.34380965
oh,yeah,last,1,1,0.34392895
ohio,ad,list,1,1,0.439408802
ohio,citizen,huge,1,1,0.28767895
oil,ordin,promot,1,1,0.28791755
ok,although,went,1,1,0.28755965
ok,highlight,def,1,1,0.28755965
ok,just,ask,1,1,0.28755965
ok,need,kush,1,1,0.34392895
ok,need,remot,1,1,0.3439886
okay,appar,new,1,1,0.3438693
okay,don,feel,1,1,0.3439886
okay,formula,without,1,1,0.43755965
okay,found,lot,1,1,0.440184252
okay,good,lol,1,1,0.43755965
okc,player,tebow,1,1,0.43755965
old,age,worker,1,1,0.438215801
old,first,book,1,1,0.43767895
old,guard,stand,1,1,0.2814886
old,high,school,1,1,0.284471103
old,oh,boo,1,1,0.2816079
old,warehous,ashland,1,1,0.2813693
older,eoin,guess,1,1,0.28142895
oliv,wendel,holm,1,1,0.281846501
omelett,delici,enough,1,1,0.438335101
omfg,raven,hilari,1,1,0.438931601
omg,can,wait,1,1,0.43767895
omg,jesus,love,1,1,0.4376193
omg,new,yorker,1,1,0.4377386
on,skip,strip,1,1,0.2971136
one,beg,read,1,1,0.297710101
one,best,movi,1,1,0.29741185
one,biggest,fan,1,1,0.29693465
one,biggest,suppo,1,1,0.43779825
one,brother,anoth,1,1,0.303656643
one,car,stop,1,1,0.303912286
one,chang,mind,1,1,0.384610286
one,code,disarm,1,1,0.384056393
one,day,decid,1,1,0.276870929
one,day,dude,1,1,0.4376193
one,day,ll,1,1,0.440601803
one,day,salesman,1,1,0.4378579
one,day,soon,1,1,0.441079003
one,everybodi,class,1,1,0.297531151
one,former,commission,1,1,0.29717325
one,friend,wed,1,1,0.297531151
one,friend,whose,1,1,0.298664502
one,get,way,1,1,0.438096501
one,gift,shelbi,1,1,0.34380965
one,go,nurs,1,1,0.3439886
one,go,place,1,1,0.4378579
one,great,discuss,1,1,0.298783802
one,guess,spammer,1,1,0.29693465
one,guy,count,1,1,0.298068001
one,high,anticip,1,1,0.298306601
one,justic,said,1,1,0.3438693
one,life,stamp,1,1,0.34380965
one,love,chris,1,1,0.43791755
one,million,lifetim,1,1,0.43755965
one,one,biggest,1,1,0.313514051
one,pass,die,1,1,0.31255965
one,perfum,fun,1,1,0.31291755
one,period,play,1,1,0.4377386
one,run,game,1,1,0.4377386
one,sibl,one,1,1,0.440721103
one,small,amount,1,1,0.346971103
one,step,ve,1,1,0.3441079
one,success,ten,1,1,0.43755965
one,suspect,member,1,1,0.43755965
one,thing,put,1,1,0.6254772
one,thing,taught,1,1,0.43803685
one,thing,time,1,1,0.34385737
one,titl,cut,1,1,0.269125795
